oid,sid,time,contact_mac
38510,587,77011,68
38511,594,77021,63
38512,522,77021,23
38513,572,77021,11
38514,525,77021,15
38515,586,77021,98
38516,558,77031,80
38517,531,77031,22
38518,598,77031,65
38519,566,77031,82
38520,570,77031,15
38521,569,77041,78
38522,511,77041,83
38523,562,77041,45
38524,594,77041,51
38525,576,77041,86
38526,546,77051,8
38527,592,77051,83
38528,589,77051,30
38529,545,77051,14
38530,546,77051,48
38531,515,77061,58
38532,533,77061,76
38533,539,77061,11
38534,557,77061,90
38535,527,77061,77
38536,556,77071,36
38537,535,77071,66
38538,600,77071,95
38539,564,77071,45
38540,511,77071,49
38541,527,77081,15
38542,584,77081,59
38543,532,77081,30
38544,583,77081,61
38545,516,77081,19
38546,584,77091,58
38547,504,77091,85
38548,514,77091,72
38549,542,77091,17
38550,566,77091,3
38551,574,77101,61
38552,511,77101,66
38553,548,77101,59
38554,598,77101,48
38555,554,77101,55
38556,543,77111,90
38557,585,77111,22
38558,526,77111,14
38559,582,77111,54
38560,551,77111,56
38561,577,77121,7
38562,516,77121,6
38563,509,77121,88
38564,578,77121,75
38565,551,77121,30
38566,534,77131,24
38567,542,77131,32
38568,591,77131,47
38569,563,77131,72
38570,581,77131,76
38571,518,77141,69
38572,564,77141,60
38573,597,77141,20
38574,533,77141,45
38575,557,77141,84
38576,574,77151,7
38577,537,77151,97
38578,570,77151,51
38579,543,77151,90
38580,517,77151,61
38581,555,77161,66
38582,535,77161,47
38583,596,77161,94
38584,518,77161,64
38585,595,77161,69
38586,541,77171,44
38587,551,77171,33
38588,594,77171,79
38589,582,77171,19
38590,567,77171,45
38591,514,77181,14
38592,543,77181,38
38593,517,77181,26
38594,577,77181,49
38595,537,77181,22
38596,560,77191,30
38597,567,77191,58
38598,523,77191,51
38599,546,77191,78
38600,532,77191,83
38601,511,77201,78
38602,562,77201,93
38603,583,77201,89
38604,598,77201,94
38605,534,77201,74
38606,595,77211,29
38607,546,77211,8
38608,549,77211,93
38609,594,77211,81
38610,575,77211,75
38611,538,77221,73
38612,541,77221,97
38613,554,77221,44
38614,506,77221,32
38615,551,77221,62
38616,546,77231,87
38617,582,77231,33
38618,592,77231,9
38619,524,77231,93
38620,599,77231,32
38621,541,77241,69
38622,510,77241,78
38623,576,77241,99
38624,511,77241,75
38625,574,77241,22
38626,529,77251,74
38627,513,77251,52
38628,569,77251,37
38629,576,77251,23
38630,555,77251,66
38631,503,77261,51
38632,584,77261,14
38633,573,77261,72
38634,585,77261,75
38635,542,77261,43
38636,509,77271,11
38637,584,77271,60
38638,513,77271,83
38639,511,77271,65
38640,558,77271,96
38641,574,77281,75
38642,549,77281,34
38643,582,77281,15
38644,502,77281,56
38645,521,77281,81
38646,548,77291,44
38647,566,77291,21
38648,597,77291,12
38649,598,77291,49
38650,526,77291,99
38651,546,77301,54
38652,565,77301,51
38653,542,77301,34
38654,577,77301,39
38655,538,77301,17
38656,562,77311,27
38657,526,77311,64
38658,526,77311,18
38659,546,77311,45
38660,587,77311,20
38661,517,77321,46
38662,550,77321,30
38663,595,77321,17
38664,593,77321,74
38665,530,77321,33
38666,596,77331,71
38667,587,77331,91
38668,596,77331,81
38669,523,77331,97
38670,585,77331,27
38671,562,77341,53
38672,517,77341,17
38673,521,77341,35
38674,535,77341,48
38675,562,77341,80
38676,546,77351,71
38677,559,77351,72
38678,574,77351,96
38679,593,77351,2
38680,510,77351,3
38681,503,77361,85
38682,547,77361,98
38683,547,77361,2
38684,591,77361,90
38685,580,77361,47
38686,587,77371,35
38687,531,77371,87
38688,514,77371,17
38689,562,77371,66
38690,504,77371,5
38691,560,77381,8
38692,559,77381,60
38693,505,77381,19
38694,530,77381,97
38695,519,77381,64
38696,563,77391,84
38697,587,77391,20
38698,538,77391,38
38699,543,77391,1
38700,548,77391,24
38701,567,77401,21
38702,596,77401,25
38703,584,77401,67
38704,574,77401,71
38705,528,77401,42
38706,569,77411,10
38707,523,77411,95
38708,586,77411,53
38709,512,77411,43
38710,569,77411,18
38711,516,77421,56
38712,519,77421,71
38713,526,77421,22
38714,548,77421,6
38715,591,77421,23
38716,557,77431,66
38717,513,77431,90
38718,507,77431,53
38719,552,77431,76
38720,533,77431,16
38721,540,77441,68
38722,581,77441,3
38723,578,77441,40
38724,558,77441,94
38725,534,77441,60
38726,571,77451,55
38727,577,77451,50
38728,532,77451,68
38729,547,77451,2
38730,545,77451,62
38731,530,77461,27
38732,597,77461,33
38733,571,77461,54
38734,556,77461,7
38735,534,77461,12
38736,533,77471,61
38737,524,77471,69
38738,543,77471,47
38739,524,77471,99
38740,560,77471,31
38741,560,77481,59
38742,585,77481,80
38743,599,77481,53
38744,594,77481,56
38745,556,77481,20
38746,505,77491,30
38747,581,77491,55
38748,540,77491,37
38749,578,77491,61
38750,536,77491,1
38751,536,77501,62
38752,511,77501,5
38753,588,77501,51
38754,580,77501,31
38755,584,77501,93
38756,581,77511,18
38757,555,77511,71
38758,512,77511,41
38759,554,77511,57
38760,533,77511,30
38761,535,77521,82
38762,570,77521,2
38763,565,77521,46
38764,536,77521,97
38765,566,77521,26
38766,510,77531,20
38767,563,77531,74
38768,557,77531,94
38769,516,77531,57
38770,549,77531,32
38771,511,77541,42
38772,561,77541,99
38773,585,77541,24
38774,589,77541,45
38775,547,77541,84
38776,536,77551,37
38777,549,77551,20
38778,526,77551,72
38779,594,77551,87
38780,512,77551,40
38781,512,77561,53
38782,501,77561,54
38783,573,77561,41
38784,584,77561,80
38785,597,77561,37
38786,583,77571,12
38787,546,77571,89
38788,586,77571,65
38789,594,77571,93
38790,544,77571,85
38791,524,77581,45
38792,588,77581,47
38793,505,77581,18
38794,508,77581,41
38795,542,77581,36
38796,570,77591,57
38797,539,77591,58
38798,519,77591,4
38799,550,77591,7
38800,535,77591,37
38801,550,77601,90
38802,573,77601,92
38803,528,77601,75
38804,594,77601,60
38805,521,77601,99
38806,510,77611,12
38807,529,77611,53
38808,584,77611,78
38809,537,77611,37
38810,531,77611,8
38811,556,77621,75
38812,568,77621,73
38813,568,77621,74
38814,513,77621,55
38815,527,77621,15
38816,542,77631,79
38817,546,77631,54
38818,519,77631,45
38819,522,77631,76
38820,573,77631,20
38821,550,77641,2
38822,556,77641,17
38823,538,77641,48
38824,552,77641,26
38825,523,77641,23
38826,571,77651,64
38827,581,77651,61
38828,559,77651,22
38829,564,77651,87
38830,570,77651,77
38831,561,77661,89
38832,512,77661,20
38833,544,77661,79
38834,515,77661,14
38835,501,77661,27
38836,555,77671,86
38837,543,77671,1
38838,506,77671,35
38839,508,77671,17
38840,561,77671,95
38841,537,77681,39
38842,519,77681,58
38843,567,77681,44
38844,522,77681,80
38845,550,77681,43
38846,501,77691,57
38847,592,77691,16
38848,523,77691,29
38849,504,77691,30
38850,552,77691,3
38851,600,77701,15
38852,518,77701,2
38853,534,77701,94
38854,541,77701,55
38855,589,77701,71
38856,532,77711,43
38857,579,77711,97
38858,561,77711,26
38859,544,77711,76
38860,552,77711,52
38861,596,77721,73
38862,572,77721,35
38863,554,77721,25
38864,581,77721,22
38865,509,77721,48
38866,516,77731,69
38867,584,77731,95
38868,590,77731,72
38869,533,77731,87
38870,589,77731,90
38871,579,77741,64
38872,548,77741,92
38873,551,77741,69
38874,548,77741,37
38875,520,77741,54
38876,518,77751,42
38877,557,77751,60
38878,572,77751,49
38879,520,77751,53
38880,531,77751,50
38881,506,77761,84
38882,554,77761,28
38883,547,77761,41
38884,596,77761,71
38885,511,77761,69
38886,559,77771,24
38887,544,77771,46
38888,582,77771,52
38889,589,77771,76
38890,554,77771,30
38891,575,77781,29
38892,580,77781,13
38893,516,77781,25
38894,590,77781,10
38895,600,77781,93
38896,514,77791,3
38897,515,77791,97
38898,543,77791,41
38899,516,77791,14
38900,555,77791,72
38901,558,77801,49
38902,587,77801,37
38903,541,77801,87
38904,586,77801,9
38905,565,77801,45
38906,539,77811,74
38907,592,77811,12
38908,530,77811,38
38909,551,77811,2
38910,501,77811,9
38911,533,77821,89
38912,562,77821,12
38913,514,77821,52
38914,574,77821,11
38915,520,77821,53
38916,521,77831,93
38917,542,77831,55
38918,536,77831,72
38919,569,77831,80
38920,592,77831,92
38921,502,77841,47
38922,542,77841,8
38923,571,77841,29
38924,551,77841,35
38925,513,77841,41
38926,563,77851,38
38927,519,77851,74
38928,512,77851,3
38929,571,77851,73
38930,524,77851,78
38931,510,77861,30
38932,596,77861,23
38933,564,77861,43
38934,556,77861,37
38935,588,77861,12
38936,584,77871,59
38937,566,77871,13
38938,557,77871,24
38939,590,77871,69
38940,596,77871,96
38941,530,77881,62
38942,574,77881,95
38943,581,77881,9
38944,590,77881,64
38945,526,77881,83
38946,556,77891,47
38947,548,77891,95
38948,526,77891,90
38949,592,77891,41
38950,581,77891,27
38951,533,77901,94
38952,600,77901,96
38953,599,77901,67
38954,584,77901,30
38955,509,77901,2
38956,561,77911,89
38957,556,77911,87
38958,507,77911,19
38959,597,77911,94
38960,513,77911,13
38961,576,77921,79
38962,529,77921,81
38963,594,77921,50
38964,524,77921,87
38965,560,77921,60
38966,552,77931,74
38967,589,77931,43
38968,585,77931,12
38969,540,77931,64
38970,600,77931,77
38971,510,77941,60
38972,524,77941,51
38973,503,77941,58
38974,501,77941,6
38975,599,77941,76
38976,539,77951,31
38977,544,77951,55
38978,560,77951,65
38979,578,77951,21
38980,501,77951,17
38981,522,77961,45
38982,541,77961,58
38983,543,77961,41
38984,508,77961,5
38985,560,77961,27
38986,520,77971,96
38987,523,77971,86
38988,501,77971,51
38989,583,77971,6
38990,514,77971,77
38991,563,77981,88
38992,519,77981,21
38993,544,77981,95
38994,600,77981,7
38995,556,77981,64
38996,516,77991,43
38997,550,77991,60
38998,524,77991,91
38999,509,77991,74
39000,569,77991,56
39001,542,78001,90
39002,578,78001,42
39003,533,78001,53
39004,572,78001,4
39005,593,78001,97
39006,538,78011,38
39007,597,78011,66
39008,567,78011,68
39009,521,78011,65
39010,513,78011,5
39011,576,78021,13
39012,595,78021,43
39013,510,78021,75
39014,597,78021,26
39015,530,78021,74
39016,600,78031,65
39017,504,78031,83
39018,546,78031,45
39019,504,78031,23
39020,551,78031,43
39021,561,78041,19
39022,503,78041,77
39023,534,78041,10
39024,554,78041,46
39025,532,78041,75
39026,512,78051,88
39027,562,78051,25
39028,501,78051,91
39029,574,78051,42
39030,540,78051,86
39031,502,78061,10
39032,598,78061,39
39033,548,78061,49
39034,558,78061,81
39035,560,78061,87
39036,594,78071,72
39037,575,78071,93
39038,590,78071,16
39039,536,78071,37
39040,512,78071,55
39041,532,78081,2
39042,599,78081,59
39043,507,78081,83
39044,559,78081,29
39045,565,78081,11
39046,519,78091,80
39047,523,78091,59
39048,520,78091,92
39049,527,78091,22
39050,507,78091,31
39051,563,78101,45
39052,550,78101,24
39053,543,78101,75
39054,520,78101,74
39055,583,78101,3
39056,575,78111,36
39057,514,78111,81
39058,543,78111,35
39059,524,78111,63
39060,576,78111,58
39061,590,78121,54
39062,553,78121,34
39063,509,78121,33
39064,562,78121,1
39065,576,78121,36
39066,549,78131,98
39067,549,78131,44
39068,585,78131,12
39069,579,78131,52
39070,596,78131,65
39071,501,78141,37
39072,543,78141,73
39073,573,78141,79
39074,562,78141,80
39075,577,78141,27
39076,572,78151,74
39077,513,78151,27
39078,506,78151,6
39079,570,78151,21
39080,587,78151,28
39081,504,78161,90
39082,522,78161,49
39083,590,78161,99
39084,599,78161,50
39085,543,78161,6
39086,507,78171,70
39087,510,78171,50
39088,565,78171,8
39089,536,78171,73
39090,570,78171,80
39091,539,78181,13
39092,567,78181,52
39093,580,78181,65
39094,595,78181,67
39095,525,78181,83
39096,565,78191,68
39097,548,78191,44
39098,527,78191,22
39099,547,78191,2
39100,571,78191,3
39101,508,78201,49
39102,535,78201,21
39103,585,78201,56
39104,543,78201,65
39105,501,78201,97
39106,576,78211,36
39107,522,78211,69
39108,561,78211,11
39109,567,78211,13
39110,573,78211,48
39111,571,78221,60
39112,571,78221,27
39113,507,78221,31
39114,571,78221,46
39115,545,78221,66
39116,566,78231,54
39117,520,78231,5
39118,570,78231,7
39119,548,78231,77
39120,594,78231,89
39121,592,78241,1
39122,560,78241,42
39123,565,78241,2
39124,586,78241,24
39125,529,78241,77
39126,567,78251,16
39127,515,78251,38
39128,551,78251,33
39129,516,78251,13
39130,536,78251,44
39131,574,78261,16
39132,535,78261,8
39133,548,78261,23
39134,575,78261,86
39135,526,78261,52
39136,525,78271,48
39137,512,78271,24
39138,538,78271,53
39139,567,78271,34
39140,542,78271,65
39141,575,78281,72
39142,548,78281,24
39143,521,78281,79
39144,524,78281,7
39145,503,78281,43
39146,541,78291,69
39147,529,78291,76
39148,576,78291,4
39149,598,78291,15
39150,526,78291,2
39151,591,78301,43
39152,597,78301,64
39153,591,78301,65
39154,599,78301,2
39155,537,78301,26
39156,575,78311,92
39157,530,78311,84
39158,538,78311,85
39159,547,78311,69
39160,567,78311,18
39161,551,78321,16
39162,541,78321,37
39163,520,78321,64
39164,551,78321,12
39165,563,78321,48
39166,502,78331,35
39167,579,78331,37
39168,561,78331,91
39169,599,78331,97
39170,547,78331,38
39171,530,78341,80
39172,532,78341,70
39173,566,78341,93
39174,539,78341,17
39175,586,78341,37
39176,586,78351,58
39177,571,78351,89
39178,534,78351,44
39179,597,78351,70
39180,597,78351,50
39181,592,78361,30
39182,539,78361,88
39183,565,78361,68
39184,599,78361,61
39185,565,78361,65
39186,548,78371,34
39187,569,78371,19
39188,529,78371,27
39189,537,78371,28
39190,507,78371,71
39191,568,78381,52
39192,592,78381,66
39193,551,78381,2
39194,598,78381,88
39195,535,78381,86
39196,515,78391,84
39197,561,78391,30
39198,586,78391,88
39199,568,78391,74
39200,565,78391,82
39201,543,78401,24
39202,581,78401,67
39203,560,78401,75
39204,512,78401,49
39205,590,78401,81
39206,532,78411,36
39207,536,78411,79
39208,517,78411,84
39209,542,78411,42
39210,513,78411,86
39211,533,78421,91
39212,534,78421,4
39213,596,78421,96
39214,528,78421,74
39215,524,78421,29
39216,559,78431,9
39217,501,78431,73
39218,578,78431,51
39219,569,78431,97
39220,526,78431,75
39221,522,78441,8
39222,547,78441,32
39223,519,78441,60
39224,600,78441,93
39225,535,78441,72
39226,532,78451,44
39227,600,78451,67
39228,524,78451,41
39229,561,78451,83
39230,600,78451,45
39231,576,78461,63
39232,513,78461,96
39233,517,78461,87
39234,577,78461,31
39235,581,78461,25
39236,515,78471,47
39237,532,78471,54
39238,554,78471,86
39239,564,78471,7
39240,505,78471,64
39241,561,78481,97
39242,545,78481,34
39243,550,78481,73
39244,571,78481,52
39245,574,78481,70
39246,507,78491,67
39247,582,78491,47
39248,532,78491,6
39249,503,78491,4
39250,582,78491,77
39251,515,78501,43
39252,512,78501,37
39253,583,78501,78
39254,545,78501,19
39255,567,78501,70
39256,571,78511,28
39257,569,78511,98
39258,578,78511,64
39259,542,78511,20
39260,504,78511,47
39261,531,78521,55
39262,502,78521,90
39263,597,78521,91
39264,559,78521,72
39265,502,78521,70
39266,554,78531,79
39267,532,78531,14
39268,596,78531,5
39269,506,78531,77
39270,517,78531,85
39271,534,78541,73
39272,574,78541,70
39273,588,78541,35
39274,554,78541,92
39275,550,78541,24
39276,556,78551,39
39277,584,78551,53
39278,517,78551,41
39279,502,78551,6
39280,519,78551,31
39281,590,78561,57
39282,564,78561,11
39283,505,78561,2
39284,541,78561,13
39285,570,78561,82
39286,577,78571,14
39287,516,78571,67
39288,586,78571,30
39289,526,78571,89
39290,576,78571,36
39291,555,78581,69
39292,543,78581,50
39293,540,78581,22
39294,587,78581,83
39295,540,78581,62
39296,511,78591,57
39297,579,78591,40
39298,598,78591,62
39299,507,78591,36
39300,516,78591,48
39301,513,78601,16
39302,544,78601,26
39303,508,78601,96
39304,517,78601,54
39305,571,78601,80
39306,573,78611,50
39307,565,78611,33
39308,598,78611,75
39309,515,78611,49
39310,525,78611,12
39311,517,78621,66
39312,560,78621,72
39313,544,78621,40
39314,545,78621,6
39315,519,78621,28
39316,537,78631,50
39317,502,78631,76
39318,599,78631,25
39319,570,78631,71
39320,569,78631,6
39321,543,78641,47
39322,565,78641,53
39323,533,78641,63
39324,506,78641,66
39325,571,78641,90
39326,591,78651,95
39327,567,78651,90
39328,504,78651,19
39329,597,78651,33
39330,502,78651,6
39331,549,78661,33
39332,555,78661,79
39333,538,78661,43
39334,554,78661,78
39335,552,78661,9
39336,600,78671,97
39337,589,78671,29
39338,545,78671,24
39339,522,78671,86
39340,599,78671,17
39341,553,78681,35
39342,517,78681,59
39343,545,78681,76
39344,502,78681,9
39345,578,78681,32
39346,514,78691,35
39347,582,78691,34
39348,549,78691,43
39349,600,78691,64
39350,574,78691,92
39351,538,78701,97
39352,600,78701,42
39353,514,78701,28
39354,600,78701,47
39355,502,78701,70
39356,521,78711,73
39357,589,78711,18
39358,562,78711,19
39359,592,78711,91
39360,563,78711,82
39361,504,78721,6
39362,502,78721,42
39363,552,78721,54
39364,535,78721,90
39365,545,78721,7
39366,579,78731,60
39367,527,78731,5
39368,556,78731,6
39369,571,78731,62
39370,540,78731,42
39371,525,78741,21
39372,537,78741,63
39373,571,78741,68
39374,596,78741,59
39375,573,78741,96
39376,590,78751,90
39377,591,78751,96
39378,561,78751,70
39379,559,78751,19
39380,523,78751,55
39381,578,78761,58
39382,561,78761,38
39383,562,78761,14
39384,518,78761,81
39385,507,78761,89
39386,510,78771,80
39387,546,78771,58
39388,590,78771,10
39389,599,78771,56
39390,567,78771,42
39391,596,78781,28
39392,588,78781,30
39393,525,78781,41
39394,547,78781,44
39395,587,78781,22
39396,562,78791,36
39397,584,78791,15
39398,555,78791,58
39399,574,78791,73
39400,566,78791,82
39401,585,78801,35
39402,543,78801,43
39403,579,78801,79
39404,553,78801,64
39405,584,78801,92
39406,547,78811,52
39407,512,78811,70
39408,510,78811,56
39409,525,78811,71
39410,536,78811,61
39411,571,78821,59
39412,564,78821,84
39413,568,78821,5
39414,551,78821,26
39415,570,78821,41
39416,576,78831,18
39417,518,78831,12
39418,581,78831,4
39419,563,78831,34
39420,585,78831,51
39421,538,78841,30
39422,571,78841,38
39423,542,78841,98
39424,525,78841,51
39425,549,78841,81
39426,526,78851,43
39427,548,78851,76
39428,568,78851,92
39429,577,78851,24
39430,586,78851,55
39431,507,78861,56
39432,587,78861,27
39433,545,78861,20
39434,578,78861,76
39435,535,78861,39
39436,591,78871,51
39437,563,78871,33
39438,531,78871,11
39439,522,78871,79
39440,586,78871,58
39441,510,78881,58
39442,557,78881,26
39443,512,78881,90
39444,560,78881,56
39445,529,78881,11
39446,527,78891,15
39447,568,78891,69
39448,502,78891,32
39449,507,78891,65
39450,510,78891,66
39451,511,78901,77
39452,568,78901,69
39453,522,78901,14
39454,523,78901,8
39455,523,78901,89
39456,585,78911,63
39457,524,78911,61
39458,581,78911,27
39459,557,78911,47
39460,547,78911,92
39461,580,78921,9
39462,597,78921,48
39463,579,78921,8
39464,533,78921,57
39465,537,78921,16
39466,511,78931,69
39467,545,78931,86
39468,578,78931,41
39469,572,78931,95
39470,596,78931,28
39471,541,78941,70
39472,599,78941,26
39473,525,78941,46
39474,543,78941,53
39475,525,78941,28
39476,536,78951,78
39477,545,78951,72
39478,540,78951,25
39479,600,78951,94
39480,505,78951,93
39481,501,78961,58
39482,509,78961,27
39483,564,78961,25
39484,584,78961,20
39485,523,78961,52
39486,517,78971,38
39487,577,78971,27
39488,519,78971,45
39489,510,78971,68
39490,519,78971,62
39491,568,78981,54
